comment_id,ticket_id,agent_id,created_at,visibility,team,body
308,139,7,2024-01-10 16:25:18.901391,public,network,Vendor status page confirms partial service disruption.
309,139,7,2024-01-10 19:19:18.501753,public,network,Device shipped to depot for motherboard replacement.
310,140,1,2024-01-10 13:34:36.855163,public,tier-1,Reset print spooler and reinstalled queue.
311,141,6,2024-01-10 20:08:35.772061,internal,identity,Monitor issue persisted after cable swap.
312,141,6,2024-01-11 04:48:08.736057,public,identity,Queue backlog high due to concurrent outage tickets.
313,141,6,2024-01-11 17:50:19.532838,public,identity,User verified access restored after role sync.
314,142,1,2024-01-10 15:58:49.263653,public,tier-1,Reopened because problem recurred after overnight reboot.
315,142,1,2024-01-11 06:11:15.749765,public,tier-1,Linked to active parent incident to reduce duplicate handling.
316,142,1,2024-01-11 19:43:59.567555,internal,tier-1,Closing after three business days without reply.
317,142,1,2024-01-12 01:19:46.909116,public,tier-1,User verified access restored after role sync.
318,142,1,2024-01-12 04:24:47.265836,internal,tier-1,Phone call completed with warehouse supervisor.
319,142,1,2024-01-12 14:19:50.580598,public,tier-1,User verified access restored after role sync.
320,143,10,2024-01-10 14:21:08.051772,public,collaboration,Queue backlog high due to concurrent outage tickets.
321,144,2,2024-01-10 23:32:22.727929,public,tier-1,User verified access restored after role sync.
322,144,2,2024-01-11 10:49:42.324990,public,tier-1,Found stale token in local credential manager.
323,144,2,2024-01-12 00:14:54.811918,internal,tier-1,Security review requested before granting exception.
324,144,2,2024-01-12 04:06:00.329167,public,tier-1,Phone call completed with warehouse supervisor.
325,145,2,2024-01-10 21:01:10.812328,public,tier-1,Found stale token in local credential manager.
326,145,2,2024-01-10 22:55:46.794612,public,tier-1,User reports workaround acceptable until maintenance window.
327,146,2,2024-01-11 02:58:09.376367,internal,tier-1,User reports workaround acceptable until maintenance window.
328,146,2,2024-01-11 12:37:36.846766,public,tier-1,User verified access restored after role sync.
329,147,3,2024-01-11 12:20:47.991830,internal,tier-1,Device shipped to depot for motherboard replacement.
330,147,3,2024-01-12 04:34:23.477879,public,tier-1,Closing after three business days without reply.
331,147,3,2024-01-12 17:30:31.487899,public,tier-1,Vendor status page confirms partial service disruption.
332,147,3,2024-01-13 04:46:59.773096,public,tier-1,Customer contacted and asked to retry after cache clear.
333,148,5,2024-01-11 14:30:42.662059,public,tier-2,Network team reviewing firewall and VPN telemetry.
334,148,5,2024-01-12 00:22:48.641564,public,tier-2,Phone call completed with warehouse supervisor.
335,148,5,2024-01-12 01:43:48.086674,public,tier-2,Awaiting screenshot and exact error timestamp from requester.
336,149,7,2024-01-11 04:34:19.164462,internal,network,Escalated to Tier 2 because issue impacts executive workflow.
337,149,7,2024-01-11 16:41:25.808348,public,network,Found stale token in local credential manager.
338,149,7,2024-01-11 22:32:16.784695,internal,network,Linked to active parent incident to reduce duplicate handling.
339,150,10,2024-01-11 10:12:05.735694,internal,collaboration,Found stale token in local credential manager.
340,150,10,2024-01-11 12:57:32.787596,public,collaboration,Assigned specialist for ERP module permissions.
341,150,10,2024-01-11 19:29:24.865387,public,collaboration,Reopened because problem recurred after overnight reboot.
342,150,10,2024-01-12 08:56:57.900211,public,collaboration,Issue now limited to users on macOS Sonoma.
343,150,10,2024-01-12 18:19:59.067102,internal,collaboration,Awaiting screenshot and exact error timestamp from requester.
344,151,9,2024-01-11 23:01:28.770517,public,security,Network team reviewing firewall and VPN telemetry.
345,151,9,2024-01-12 15:06:45.307702,public,security,Assigned specialist for ERP module permissions.
346,152,1,2024-01-11 18:15:34.064744,public,tier-1,Phone call completed with warehouse supervisor.
347,152,1,2024-01-12 00:45:58.331368,public,tier-1,Customer contacted and asked to retry after cache clear.
348,153,5,2024-01-11 10:10:22.409482,internal,tier-2,Customer contacted and asked to retry after cache clear.
349,153,5,2024-01-11 17:00:49.262681,internal,tier-2,Applied GPO update and forced policy refresh.
350,154,9,2024-01-11 08:42:15.722199,public,security,User reports workaround acceptable until maintenance window.
351,155,2,2024-01-11 15:03:04.752124,public,tier-1,Issue now limited to users on macOS Sonoma.
352,155,2,2024-01-11 19:01:10.374337,public,tier-1,Issue now limited to users on macOS Sonoma.
353,155,2,2024-01-12 01:35:18.438480,public,tier-1,Phone call completed with warehouse supervisor.
354,156,7,2024-01-11 14:14:00.180453,public,network,Network team reviewing firewall and VPN telemetry.
355,157,5,2024-01-12 02:38:24.666340,public,tier-2,Reset print spooler and reinstalled queue.
356,157,5,2024-01-12 10:29:09.784875,public,tier-2,Queue backlog high due to concurrent outage tickets.
357,158,2,2024-01-12 04:28:37.584589,public,tier-1,Monitor issue persisted after cable swap.
358,158,2,2024-01-12 12:25:07.738015,public,tier-1,Applied GPO update and forced policy refresh.
359,159,1,2024-01-12 03:29:00.349938,public,tier-1,User verified access restored after role sync.
360,159,1,2024-01-12 16:37:08.197401,public,tier-1,Found stale token in local credential manager.
361,159,1,2024-01-13 05:57:00.977437,internal,tier-1,Security review requested before granting exception.
362,159,1,2024-01-13 14:31:06.456192,public,tier-1,Confirmed issue reproducible on spare device.
363,160,3,2024-01-11 13:32:08.420603,public,tier-1,Phone call completed with warehouse supervisor.
364,160,3,2024-01-11 19:45:15.026097,internal,tier-1,User reports workaround acceptable until maintenance window.
365,161,1,2024-01-12 02:18:07.809144,public,tier-1,Found stale token in local credential manager.
366,162,2,2024-01-11 18:29:10.005811,public,tier-1,Assigned specialist for ERP module permissions.
367,162,2,2024-01-12 08:26:39.979682,public,tier-1,User reports workaround acceptable until maintenance window.
368,162,2,2024-01-12 20:02:01.068832,public,tier-1,Closing after three business days without reply.
369,163,6,2024-01-12 00:47:46.874984,public,identity,Monitor issue persisted after cable swap.
370,163,6,2024-01-12 09:55:17.084387,public,identity,Assigned specialist for ERP module permissions.
371,163,6,2024-01-12 10:27:10.084847,public,identity,Escalated to Tier 2 because issue impacts executive workflow.
372,164,8,2024-01-12 04:00:01.511968,public,business-apps,Assigned specialist for ERP module permissions.
373,164,8,2024-01-12 06:01:22.073679,public,business-apps,Applied GPO update and forced policy refresh.
374,164,8,2024-01-12 15:49:48.467310,public,business-apps,Temporary workaround provided pending vendor response.
375,165,6,2024-01-12 07:33:04.409824,internal,identity,Closing after three business days without reply.
376,165,6,2024-01-12 15:37:19.582760,public,identity,Temporary workaround provided pending vendor response.
377,165,6,2024-01-13 04:43:05.032966,public,identity,Issue now limited to users on macOS Sonoma.
378,166,8,2024-01-12 16:21:34.830268,public,business-apps,Queue backlog high due to concurrent outage tickets.
379,166,8,2024-01-12 20:43:58.589871,public,business-apps,Linked to active parent incident to reduce duplicate handling.
380,166,8,2024-01-13 01:22:41.549355,public,business-apps,Awaiting screenshot and exact error timestamp from requester.
381,167,1,2024-01-12 05:46:09.110953,internal,tier-1,Security review requested before granting exception.
382,167,1,2024-01-12 22:04:37.745883,public,tier-1,Reopened because problem recurred after overnight reboot.
383,168,4,2024-01-12 22:01:14.570660,public,tier-2,Confirmed issue reproducible on spare device.
384,168,4,2024-01-13 02:21:43.526175,public,tier-2,Found stale token in local credential manager.
385,168,4,2024-01-13 20:13:58.829872,internal,tier-2,Queue backlog high due to concurrent outage tickets.
386,168,4,2024-01-13 23:32:27.794678,public,tier-2,Closing after three business days without reply.
387,169,7,2024-01-12 14:17:01.463692,public,network,Queue backlog high due to concurrent outage tickets.
388,169,7,2024-01-12 17:51:05.158776,public,network,Escalated to Tier 2 because issue impacts executive workflow.
389,169,7,2024-01-13 02:57:23.639863,public,network,Linked to active parent incident to reduce duplicate handling.
390,170,1,2024-01-12 16:57:32.925737,public,tier-1,Reopened because problem recurred after overnight reboot.
391,170,1,2024-01-13 01:11:44.459312,public,tier-1,MFA re-registration completed successfully.
392,170,1,2024-01-13 03:01:16.272787,public,tier-1,Security review requested before granting exception.
393,171,6,2024-01-12 21:25:22.422007,public,identity,Escalated to Tier 2 because issue impacts executive workflow.
394,171,6,2024-01-13 14:35:02.713932,public,identity,Awaiting screenshot and exact error timestamp from requester.
395,172,2,2024-01-13 01:50:52.129049,internal,tier-1,Applied GPO update and forced policy refresh.
396,173,5,2024-01-13 02:15:27.447093,public,tier-2,Escalated to Tier 2 because issue impacts executive workflow.
397,173,5,2024-01-13 12:14:02.001948,internal,tier-2,Issue now limited to users on macOS Sonoma.
398,174,7,2024-01-13 09:28:34.482549,internal,network,Reset print spooler and reinstalled queue.
399,174,7,2024-01-13 16:13:08.656832,public,network,Queue backlog high due to concurrent outage tickets.
400,174,7,2024-01-13 20:07:44.149642,public,network,Issue now limited to users on macOS Sonoma.
401,174,7,2024-01-13 23:40:02.726860,public,network,Applied GPO update and forced policy refresh.
402,175,10,2024-01-13 07:16:19.627027,internal,collaboration,Closing after three business days without reply.
403,175,10,2024-01-13 13:49:40.023240,internal,collaboration,Issue now limited to users on macOS Sonoma.
404,175,10,2024-01-14 03:15:32.077233,public,collaboration,Security review requested before granting exception.
405,176,1,2024-01-13 10:41:13.084631,internal,tier-1,Awaiting screenshot and exact error timestamp from requester.
406,176,1,2024-01-14 04:33:48.263078,public,tier-1,Linked to active parent incident to reduce duplicate handling.
407,177,6,2024-01-13 06:17:47.108868,public,identity,Monitor issue persisted after cable swap.
408,177,6,2024-01-13 14:25:28.816405,public,identity,Linked to active parent incident to reduce duplicate handling.
409,177,6,2024-01-13 19:45:15.335972,internal,identity,Linked to active parent incident to reduce duplicate handling.
410,177,6,2024-01-14 02:51:10.830772,internal,identity,Phone call completed with warehouse supervisor.
411,177,6,2024-01-14 15:57:10.615867,public,identity,Network team reviewing firewall and VPN telemetry.
412,178,6,2024-01-13 12:30:04.880943,public,identity,Vendor status page confirms partial service disruption.
413,178,6,2024-01-13 22:36:05.452728,public,identity,Device shipped to depot for motherboard replacement.
414,178,6,2024-01-14 10:43:56.318201,public,identity,Security review requested before granting exception.
415,179,1,2024-01-13 15:37:41.777073,public,tier-1,Applied GPO update and forced policy refresh.
416,179,1,2024-01-14 07:05:13.953155,public,tier-1,Awaiting screenshot and exact error timestamp from requester.
417,180,7,2024-01-13 13:06:30.761603,public,network,Issue now limited to users on macOS Sonoma.
418,180,7,2024-01-13 14:45:18.408949,public,network,Network team reviewing firewall and VPN telemetry.
419,181,1,2024-01-13 12:05:51.094658,internal,tier-1,Assigned specialist for ERP module permissions.
420,181,1,2024-01-14 03:09:26.288160,internal,tier-1,Reset print spooler and reinstalled queue.
421,181,1,2024-01-14 04:44:10.428596,internal,tier-1,Phone call completed with warehouse supervisor.
422,182,7,2024-01-13 15:37:17.018789,internal,network,User reports workaround acceptable until maintenance window.
423,182,7,2024-01-13 20:27:32.034750,public,network,Assigned specialist for ERP module permissions.
424,182,7,2024-01-13 20:58:58.909263,public,network,Awaiting screenshot and exact error timestamp from requester.
425,183,3,2024-01-13 17:38:28.511323,public,tier-1,User reports workaround acceptable until maintenance window.
426,183,3,2024-01-14 05:39:13.108156,public,tier-1,Security review requested before granting exception.
427,183,3,2024-01-14 23:34:45.047510,public,tier-1,Applied GPO update and forced policy refresh.
428,184,2,2024-01-13 21:46:59.465050,public,tier-1,Network team reviewing firewall and VPN telemetry.
429,185,1,2024-01-14 05:31:36.095878,public,tier-1,User verified access restored after role sync.
430,186,5,2024-01-14 11:12:20.880917,public,tier-2,Escalated to Tier 2 because issue impacts executive workflow.
431,186,5,2024-01-14 15:39:27.664653,public,tier-2,Confirmed issue reproducible on spare device.
432,186,5,2024-01-14 20:55:54.515464,public,tier-2,Escalated to Tier 2 because issue impacts executive workflow.
433,186,5,2024-01-15 00:12:04.345439,public,tier-2,Confirmed issue reproducible on spare device.
